date,P_mix,T_max,T_min,Q
1997-04-18,0.0,7.9,-6.8,1.8148047891723065
1997-04-19,0.3,7.6,-4.8,1.9564809994794377
1997-04-20,11.0,1.5,-8.0,2.0149505465903177
1997-04-21,0.0,1.6,-6.9,1.7181051535658511
1997-04-22,0.0,1.5,-8.7,1.542696512233212
1997-04-23,0.0,5.2,-6.5,1.443748047891723
1997-04-24,0.0,9.7,-4.8,1.4662363352420613
1997-04-25,5.8,11.0,-2.2,1.677626236335242
1997-04-26,12.1,7.5,2.3,2.5411764705882356
1997-04-27,10.5,5.3,1.0,3.4182196772514315
1997-04-28,4.5,8.7,-1.1,2.968453930244664
1997-04-29,30.9,4.9,-0.8,3.283289953149401
1997-04-30,4.7,4.3,-1.4,3.6880791254554914
1997-05-01,0.0,9.2,-0.3,3.0584070796460177
1997-05-02,0.0,14.2,0.4,3.0584070796460177
1997-05-03,0.0,15.7,2.2,3.5756376887038
1997-05-04,0.0,15.0,3.8,4.340239458615305
1997-05-05,5.0,9.2,2.3,5.014888079125456
1997-05-06,16.8,6.9,-1.3,4.745028630921396
1997-05-07,14.1,5.3,-4.1,3.7330557001561693
1997-05-08,1.2,2.0,-4.5,3.3507548152004163
1997-05-09,9.2,5.9,-3.8,3.0808953669963564
1997-05-10,0.0,8.9,-2.3,3.125871941697033
1997-05-11,0.0,10.3,0.7,3.17084851639771
1997-05-12,0.0,7.4,1.8,3.0808953669963564
1997-05-13,0.0,11.3,1.6,2.9909422175950025
1997-05-14,0.0,14.2,2.7,4.137844872462259
1997-05-15,0.0,17.4,5.6,6.4316501821967735
1997-05-16,0.0,16.2,4.7,7.533576262363352
1997-05-17,0.0,17.2,5.0,7.938365434669443
1997-05-18,10.1,10.2,3.0,8.140760020822489
1997-05-19,0.1,14.9,2.9,7.173763664757939
1997-05-20,12.1,9.8,3.1,7.331181676210307
1997-05-21,2.6,11.3,1.8,6.723997917751172
1997-05-22,1.9,8.1,1.7,5.64456012493493
1997-05-23,0.0,11.9,1.1,4.969911504424779
1997-05-24,5.3,11.3,3.8,5.397188964081208
1997-05-25,3.0,12.2,5.6,6.206767308693389
1997-05-26,0.0,14.5,4.0,6.903904216553879
1997-05-27,0.0,15.5,4.1,7.353669963560647
1997-05-28,0.0,12.4,2.6,7.128787090057262
1997-05-29,0.0,13.9,1.8,6.589068193649141
1997-05-30,0.0,15.6,2.7,6.768974492451848
1997-05-31,5.5,12.1,3.5,6.679021343050494
1997-06-01,2.6,5.4,1.4,6.386673607496096
1997-06-02,1.6,10.0,2.5,5.307235814679855
1997-06-03,14.8,11.5,5.3,6.274232170744404
1997-06-04,0.0,15.7,4.0,6.971369078604893
1997-06-05,0.0,14.1,6.7,6.768974492451848
1997-06-06,0.0,17.0,6.9,6.61155648099948
1997-06-07,16.7,20.5,6.7,7.533576262363352
1997-06-08,8.0,16.1,8.2,11.491514836022905
1997-06-09,0.0,18.1,6.7,11.0192608016658
1997-06-10,0.0,20.3,8.6,9.962311296199896
1997-06-11,18.5,19.4,10.7,10.636959916710047
1997-06-12,3.6,17.9,9.9,13.425507548152005
1997-06-13,1.4,13.4,7.7,10.749401353461739
1997-06-14,3.7,12.9,6.5,9.939823008849558
1997-06-15,0.7,15.6,6.4,9.040291514836023
1997-06-16,6.4,15.1,5.7,8.185736595523165
1997-06-17,1.6,14.0,6.3,8.770432066631964
1997-06-18,0.0,13.7,4.1,7.308693388859969
1997-06-19,11.0,9.8,4.0,6.723997917751172
1997-06-20,1.3,12.7,4.8,6.386673607496096
1997-06-21,27.0,12.0,5.8,5.981884435190005
1997-06-22,12.1,9.2,2.7,10.524518479958354
1997-06-23,1.0,9.6,2.5,7.016345653305571
1997-06-24,3.7,8.3,2.5,5.622071837584592
1997-06-25,1.9,10.6,2.8,4.81249349297241
1997-06-26,0.3,10.4,5.1,4.7225403435710565
1997-06-27,5.8,9.1,5.5,4.4526808953669965
1997-06-28,9.6,13.4,5.3,4.632587194169703
1997-06-29,30.9,12.7,4.9,13.560437272254037
1997-06-30,1.5,10.6,3.1,10.367100468505987
1997-07-01,0.0,13.3,3.9,6.88141592920354
1997-07-02,0.1,13.0,5.4,6.184279021343051
1997-07-03,5.7,12.3,7.1,6.206767308693389
1997-07-04,19.1,12.2,5.8,7.376158250910983
1997-07-05,34.4,6.7,3.2,10.344612181155648
1997-07-06,12.9,7.1,3.6,11.28912024986986
1997-07-07,0.0,12.8,1.6,8.837896928682978
1997-07-08,0.0,16.8,4.0,7.376158250910983
1997-07-09,7.8,17.7,5.7,7.690994273815721
1997-07-10,3.1,16.1,6.2,7.803435710567413
1997-07-11,7.8,15.2,6.8,7.780947423217075
1997-07-12,0.0,17.2,6.1,7.758459135866737
1997-07-13,4.6,19.1,7.5,7.803435710567413
1997-07-14,25.3,14.0,7.3,10.232170744403957
1997-07-15,0.0,15.7,6.7,11.086725663716814
1997-07-16,0.0,19.2,7.9,9.242686100989069
1997-07-17,31.4,17.5,8.9,10.61447162935971
1997-07-18,26.0,10.3,4.4,18.103071317022387
1997-07-19,11.2,10.6,4.5,13.088183237896928
1997-07-20,9.4,12.9,4.2,11.626444560124936
1997-07-21,0.0,14.1,3.3,9.535033836543468
1997-07-22,0.0,18.1,5.7,8.140760020822489
1997-07-23,8.7,12.8,9.0,9.062779802186363
1997-07-24,31.2,16.4,8.1,10.794377928162415
1997-07-25,18.9,11.7,8.0,16.708797501301408
1997-07-26,5.6,14.3,7.1,21.138990109318062
1997-07-27,0.0,17.1,6.7,15.719312857886518
1997-07-28,0.0,18.7,9.3,12.6609057782405
1997-07-29,1.6,16.5,8.7,11.0192608016658
1997-07-30,0.0,18.4,8.7,9.669963560645497
1997-07-31,9.1,17.5,7.9,9.490057261842791
1997-08-01,12.8,9.5,6.6,11.806350858927642
1997-08-02,1.8,12.3,8.4,11.716397709526289
1997-08-03,0.1,17.6,9.5,12.705882352941176
1997-08-04,0.9,20.2,9.1,11.873815720978657
1997-08-05,2.1,22.2,9.7,11.581467985424258
1997-08-06,4.8,17.5,10.7,11.311608537220199
1997-08-07,11.7,15.4,8.8,11.98625715773035
1997-08-08,0.0,18.9,8.2,11.873815720978657
1997-08-09,0.0,18.5,8.8,11.221655387818844
1997-08-10,0.0,19.4,9.2,10.771889640812079
1997-08-11,0.0,22.6,9.5,10.479541905257678
1997-08-12,0.0,20.4,11.4,10.32212389380531
1997-08-13,2.8,19.3,10.1,9.714940135346174
1997-08-14,0.0,19.7,9.1,9.60249869859448
1997-08-15,13.0,19.9,10.1,9.91733472149922
1997-08-16,7.1,18.8,8.9,10.05226444560125
1997-08-17,2.6,14.8,7.7,8.523060905778241
1997-08-18,0.0,17.4,6.6,7.533576262363352
1997-08-19,0.0,18.2,7.3,7.4661114003123386
1997-08-20,2.4,18.1,7.9,7.556064549713691
1997-08-21,0.0,18.1,7.1,7.083810515356586
1997-08-22,0.0,19.5,7.8,6.926392503904217
1997-08-23,0.0,20.5,8.5,7.331181676210307
1997-08-24,0.1,21.5,9.6,8.185736595523165
1997-08-25,9.1,20.3,9.9,8.747943779281623
1997-08-26,3.6,17.1,10.5,8.38813118167621
1997-08-27,0.5,17.1,9.9,8.455596043727226
1997-08-28,40.3,12.2,4.0,12.998230088495575
1997-08-29,4.3,9.2,3.1,8.38813118167621
1997-08-30,5.8,9.4,2.2,7.4661114003123386
1997-08-31,0.0,18.4,6.3,8.433107756376886
1997-09-01,0.0,19.1,7.3,7.9158771473191045
1997-09-02,9.8,14.6,9.7,8.050806871421134
1997-09-03,0.0,15.1,9.5,9.265174388339407
1997-09-04,0.0,17.7,8.9,7.7359708485163985
1997-09-05,0.0,19.1,8.8,7.286205101509631
1997-09-06,11.7,17.3,9.4,7.376158250910983
1997-09-07,1.1,12.2,8.2,8.95033836543467
1997-09-08,0.0,15.5,8.0,6.454138469547111
1997-09-09,0.0,16.7,5.9,5.734513274336284
1997-09-10,0.0,15.1,5.2,5.149817803227485
1997-09-11,0.0,16.7,6.1,5.397188964081208
1997-09-12,23.1,17.9,7.0,6.004372722540344
1997-09-13,16.7,10.3,4.3,12.615929203539823
1997-09-14,0.0,10.7,3.1,7.4661114003123386
1997-09-15,0.0,13.1,3.6,5.239770952628839
1997-09-16,0.0,15.2,4.5,4.587610619469026
1997-09-17,0.0,17.3,5.8,4.27277459656429
1997-09-18,0.0,16.2,6.1,4.047891723060906
1997-09-19,0.0,15.0,5.7,3.800520562207183
1997-09-20,0.0,13.9,5.8,3.7330557001561693
1997-09-21,0.0,11.8,5.9,3.8230088495575223
1997-09-22,1.8,12.1,5.2,3.6431025507548154
1997-09-23,0.0,13.2,5.5,3.4182196772514315
1997-09-24,0.0,14.1,4.5,3.2158250910983868
1997-09-25,0.0,14.6,5.5,3.193336803748048
1997-09-26,0.0,13.5,7.0,3.30577824049974
1997-09-27,0.0,13.8,6.0,3.193336803748048
1997-09-28,0.0,13.2,4.1,2.900989068193649
1997-09-29,0.0,14.1,3.4,2.6536179073399273
1997-09-30,0.0,14.8,5.2,2.5636647579385734
1997-10-01,0.0,14.9,4.1,2.9234773555439872
1997-10-02,0.0,14.2,3.9,3.193336803748048
1997-10-03,0.0,12.6,3.0,2.878500780843311
1997-10-04,0.0,12.9,3.0,2.4961998958875586
1997-10-05,0.0,15.3,3.7,2.5186881832378973
1997-10-06,0.0,14.5,3.2,2.451223321186882
1997-10-07,1.1,12.0,5.8,3.1033836543466946
1997-10-08,0.0,14.1,5.5,3.17084851639771
1997-10-09,0.0,14.6,6.2,3.4856845393024467
1997-10-10,26.1,11.9,3.9,5.307235814679855
1997-10-11,15.6,10.5,3.5,8.140760020822489
1997-10-12,24.3,8.0,-1.5,7.376158250910983
1997-10-13,4.6,1.3,-2.6,4.092868297761583
1997-10-14,1.4,0.4,-3.1,2.945965642894326
1997-10-15,2.2,2.4,-3.4,2.4287350338365434
1997-10-16,0.7,5.3,1.0,2.4287350338365434
1997-10-17,0.0,9.5,1.0,2.4287350338365434
1997-10-18,0.0,10.3,1.4,2.4287350338365434
1997-10-19,0.0,9.5,1.1,2.3162935970848517
1997-10-20,0.0,8.5,0.9,2.1296408120770436
1997-10-21,0.5,7.2,2.7,2.0171993753253514
1997-10-22,0.3,5.2,1.8,1.9227485684539303
1997-10-23,0.9,6.3,2.5,1.895762623633524
1997-10-24,0.1,4.1,-0.1,1.8350442477876105
1997-10-25,0.0,3.6,-2.6,1.6079125455491934
1997-10-26,0.0,4.2,-3.7,1.4932222800624675
1997-10-27,0.0,3.3,-3.2,1.3965226444560126
1997-10-28,0.0,-0.9,-6.5,1.3245601249349297
1997-10-29,0.0,-0.1,-7.6,1.2391046330036435
1997-10-30,0.0,0.3,-6.5,1.2008745445080689
1997-10-31,0.0,0.9,-5.7,1.1536491410723582
1997-11-01,0.0,3.9,-5.6,1.128912024986986
1997-11-02,0.0,6.1,-3.6,1.1064237376366475
1997-11-03,0.0,6.2,-3.4,1.07269130661114
1997-11-04,1.6,3.6,-4.3,1.032212389380531
1997-11-05,0.0,5.6,0.8,1.0479541905257679
1997-11-06,13.6,11.9,2.2,1.2795835502342534
1997-11-07,0.1,7.4,-1.5,2.6311296199895886
1997-11-08,2.3,4.0,-3.3,1.4819781363872984
1997-11-09,6.1,2.6,-4.0,1.2953253513794896
1997-11-10,0.5,2.3,-4.0,1.1581467985424259
1997-11-11,0.3,1.6,-4.9,1.0794377928162417
1997-11-12,11.8,0.2,-4.7,1.081686621551275
1997-11-13,0.0,0.0,-5.3,1.0232170744403957
1997-11-14,0.0,0.3,-7.1,0.9467568974492452
1997-11-15,3.4,1.5,-7.0,0.9287662675689744
1997-11-16,2.6,3.9,-1.8,1.0659448204060389
1997-11-17,0.0,4.2,-3.6,0.9962311296199894
1997-11-18,0.0,3.4,-3.4,0.9265174388339408
1997-11-19,0.5,0.4,-6.7,0.9017803227485685
1997-11-20,2.1,2.0,-3.8,0.8972826652785008
1997-11-21,0.0,1.6,-4.8,0.868047891723061
1997-11-22,0.0,1.7,-5.4,0.8478084331077564
1997-11-23,0.0,-0.2,-4.4,0.8163248308172826
1997-11-24,0.0,1.4,-5.7,0.7960853722019782
1997-11-25,0.0,1.7,-5.8,0.7960853722019782
1997-11-26,0.0,1.2,-7.1,0.784841228526809
1997-11-27,0.0,0.3,-4.9,0.7668505986465384
1997-11-28,1.8,3.5,-4.0,0.7646017699115044
1997-11-29,0.8,2.4,-3.8,0.7556064549713691
1997-11-30,8.4,0.3,-3.8,0.742113482561166
1997-12-01,3.4,1.2,-4.8,0.8140760020822491
1997-12-02,9.9,-1.9,-7.3,0.7578552837064031
1997-12-03,3.8,-4.6,-9.3,0.7241228526808956
1997-12-04,0.0,-5.2,-6.8,0.7151275377407601
1997-12-05,0.0,-4.2,-6.7,0.6903904216553879
1997-12-06,0.0,-2.8,-8.7,0.6679021343050495
1997-12-07,0.0,0.4,-6.7,0.6858927641853202
1997-12-08,0.0,1.2,-6.3,0.7218740239458615
1997-12-09,0.6,-0.2,-6.1,0.7061322228006247
1997-12-10,3.5,1.1,-4.6,0.688141592920354
1997-12-11,27.3,3.9,-0.9,1.3335554398750649
1997-12-12,21.8,3.7,-3.7,3.8230088495575223
1997-12-13,0.6,-1.6,-6.2,1.8080583029672046
1997-12-14,7.6,-3.7,-7.9,1.3897761582509107
1997-12-15,0.1,-5.9,-8.5,1.221114003123373
1997-12-16,0.1,-6.9,-12.0,1.0524518479958351
1997-12-17,0.2,2.9,-7.3,1.0771889640812078
1997-12-18,0.2,2.9,-1.8,1.0569495054659033
1997-12-19,1.2,2.6,-3.5,1.2188651743883394
1997-12-20,18.2,1.0,-2.5,1.155897969807392
1997-12-21,9.8,0.0,-3.4,1.2166163456533057
1997-12-22,0.1,0.9,-4.6,1.2346069755335767
1997-12-23,0.0,-1.1,-4.8,1.0996772514315463
1997-12-24,0.2,2.8,-3.9,1.0142217595002603
1997-12-25,11.5,4.5,-1.3,1.0434565330557002
1997-12-26,3.2,3.5,-4.5,1.6348984903695991
1997-12-27,8.8,-1.0,-5.2,1.3245601249349297
1997-12-28,0.7,-2.7,-6.8,1.198625715773035
1997-12-29,0.0,-3.4,-9.0,1.059198334200937
1997-12-30,0.0,-1.1,-7.6,1.0412077043206664
1997-12-31,0.0,1.0,-5.3,1.0232170744403957
1998-01-01,0.0,0.4,-6.1,0.9759916710046849
1998-01-02,5.0,2.3,-4.4,0.9782404997397188
1998-01-03,3.7,4.3,-5.8,0.9939823008849558
1998-01-04,2.5,4.0,-6.1,1.3088183237896933
1998-01-05,1.5,3.1,-5.9,1.088433107756377
1998-01-06,0.5,3.1,-3.7,1.0119729307652265
1998-01-07,0.0,2.2,-4.9,0.9692451847995834
1998-01-08,0.0,1.4,-6.1,0.9287662675689744
1998-01-09,0.0,2.0,-6.2,0.8927850078084333
1998-01-10,0.0,3.1,-5.1,0.8905361790733993
1998-01-11,0.0,3.8,-3.9,0.881540864133264
1998-01-12,0.0,3.9,-4.9,0.8995314940135346
1998-01-13,0.0,3.1,-4.7,0.8995314940135346
1998-01-14,5.7,-0.4,-6.0,0.863550234252993
1998-01-15,0.0,1.3,-5.6,0.8410619469026549
1998-01-16,11.4,1.4,-6.0,0.825320145757418
1998-01-17,1.8,-0.4,-8.6,0.8343154606975534
1998-01-18,3.7,-1.0,-7.9,0.7960853722019782
1998-01-19,26.3,2.9,-5.4,0.8410619469026549
1998-01-20,21.3,-4.1,-9.9,0.8163248308172826
1998-01-21,0.2,-4.3,-10.4,0.7960853722019782
1998-01-22,0.1,-4.3,-8.5,0.771348256116606
1998-01-23,0.0,-4.7,-11.5,0.7106298802706925
1998-01-24,0.2,-4.7,-9.5,0.7083810515356586
1998-01-25,0.0,-4.3,-8.9,0.728620510150963
1998-01-26,0.0,-4.3,-8.1,0.6993857365955232
1998-01-27,0.0,-5.1,-9.6,0.674648620510151
1998-01-28,0.0,-4.8,-9.9,0.6544091618948467
1998-01-29,0.0,-3.9,-10.2,0.6409161894846434
1998-01-30,0.0,-4.6,-10.2,0.6589068193649141
1998-01-31,0.0,-4.2,-11.2,0.6566579906298803
1998-02-01,0.0,-5.4,-10.8,0.6499115044247787
1998-02-02,0.0,-3.4,-12.0,0.6499115044247787
1998-02-03,0.0,-2.8,-10.8,0.661155648099948
1998-02-04,0.0,-3.5,-10.9,0.6521603331598126
1998-02-05,0.0,-2.3,-8.5,0.6521603331598126
1998-02-06,0.0,-1.0,-9.6,0.6499115044247787
1998-02-07,0.0,-0.5,-12.0,0.6589068193649141
1998-02-08,0.0,-0.5,-10.3,0.6589068193649141
1998-02-09,0.0,2.5,-7.6,0.6521603331598126
1998-02-10,0.0,4.1,-5.3,0.6791462779802186
1998-02-11,0.0,4.6,-4.1,0.7218740239458615
1998-02-12,0.0,4.6,-4.4,0.771348256116606
1998-02-13,0.0,7.6,-3.4,0.8073295158771472
1998-02-14,0.0,7.4,-3.4,0.868047891723061
1998-02-15,0.0,8.4,-3.2,0.9355127537740762
1998-02-16,0.4,8.7,-5.1,0.949005726184279
1998-02-17,0.0,4.7,-5.1,1.0142217595002603
1998-02-18,0.0,5.0,-3.8,0.9535033836543467
1998-02-19,0.0,7.0,-4.5,0.9737428422696514
1998-02-20,0.0,9.3,-2.8,0.9984799583550237
1998-02-21,0.0,9.3,-3.3,1.0344612181155648
1998-02-22,29.0,3.1,-4.3,1.1244143675169183
1998-02-23,0.2,-0.4,-5.6,1.1176678813118166
1998-02-24,0.0,4.0,-2.7,1.0232170744403957
1998-02-25,0.0,5.8,-1.4,1.0232170744403957
1998-02-26,0.0,7.6,-2.2,1.0119729307652265
1998-02-27,0.0,6.5,-3.8,1.0681936491410724
1998-02-28,0.5,3.6,-5.5,1.0659448204060389
1998-03-01,0.8,0.4,-6.1,1.0007287870900572
1998-03-02,0.0,3.0,-7.4,0.9445080687142113
1998-03-03,0.0,4.9,-5.2,0.8995314940135346
1998-03-04,2.4,11.7,-0.9,1.1379073399271211
1998-03-05,1.7,8.5,-6.0,1.8687766788131182
1998-03-06,5.6,4.5,-7.2,1.3785320145757418
1998-03-07,2.4,9.2,-3.3,1.596668401874024
1998-03-08,14.7,1.0,-3.5,1.6731285788651746
1998-03-09,3.0,-2.4,-12.0,1.4617386777719936
1998-03-10,0.0,-2.5,-12.6,1.1963768870380014
1998-03-11,4.0,-1.5,-8.9,1.1626444560124936
1998-03-12,7.6,-3.1,-5.9,1.1176678813118166
1998-03-13,0.0,-0.3,-6.4,1.0344612181155648
1998-03-14,0.0,1.7,-7.4,0.9804893284747529
1998-03-15,1.8,2.5,-5.6,0.9535033836543467
1998-03-16,0.0,4.4,-2.0,0.9467568974492452
1998-03-17,0.0,5.3,-1.1,0.9917334721499221
1998-03-18,0.0,6.7,-1.5,1.1041749089016137
1998-03-19,0.0,3.2,-4.7,1.1671421134825615
1998-03-20,0.9,1.7,-6.0,1.0547006767308695
1998-03-21,0.0,0.7,-4.5,0.9894846434148881
1998-03-22,0.0,1.7,-7.3,0.9467568974492452
1998-03-23,12.9,-1.4,-8.8,0.9220197813638729
1998-03-24,0.1,-2.5,-8.6,0.919770952628839
1998-03-25,0.0,1.0,-8.9,0.8792920353982303
1998-03-26,0.0,3.9,-7.2,0.8770432066631964
1998-03-27,0.0,6.7,-3.7,0.8905361790733993
1998-03-28,0.0,12.0,-1.7,0.8995314940135346
1998-03-29,0.0,14.4,0.1,1.1469026548672565
1998-03-30,0.0,13.0,0.4,1.5157105674128062
1998-03-31,0.0,12.2,0.4,1.8890161374284227
1998-04-01,24.0,9.0,1.2,2.1386361270171785
1998-04-02,1.1,8.0,0.2,3.283289953149401
1998-04-03,0.6,10.7,1.9,2.811035918792296
1998-04-04,8.8,5.6,-0.7,2.968453930244664
1998-04-05,7.5,6.4,-1.8,2.2713170223841748
1998-04-06,0.2,6.1,-1.7,2.1678709005726193
1998-04-07,7.5,2.4,-2.2,2.077917751171265
1998-04-08,0.0,4.8,-3.9,1.8890161374284227
1998-04-09,1.8,4.8,-5.5,1.7585840707964606
1998-04-10,18.6,1.7,-4.9,1.736095783446122
1998-04-11,15.1,1.9,-6.1,1.6618844351900053
1998-04-12,2.8,1.0,-6.2,1.6281520041644981
1998-04-13,12.2,-4.3,-8.0,1.5381988547631442
1998-04-14,0.0,1.8,-9.8,1.4504945340968245
1998-04-15,4.8,4.2,-6.4,1.4235085892764188
1998-04-16,0.4,2.9,-5.0,1.4032691306611143
1998-04-17,5.0,2.1,-5.4,1.4010203019260803
1998-04-18,5.8,-2.2,-5.8,1.3605413846954713
1998-04-19,3.1,1.4,-6.2,1.2908276939094225
1998-04-20,0.0,7.2,-6.0,1.2840812077043207
1998-04-21,0.0,9.4,0.2,1.6911192087454452
1998-04-22,0.0,13.7,0.2,2.33878188443519
1998-04-23,3.2,12.9,0.6,2.766059344091619
1998-04-24,0.1,7.4,2.0,3.260801665799063
1998-04-25,1.5,11.9,0.2,3.1033836543466946
1998-04-26,0.1,12.7,3.6,4.520145757418011
1998-04-27,11.5,8.7,-0.3,5.014888079125456
1998-04-28,6.6,1.9,-2.2,3.9129619989588753
1998-04-29,0.0,7.1,-2.2,3.17084851639771
1998-04-30,0.0,7.3,-1.0,2.9234773555439872
1998-05-01,13.8,6.5,0.7,2.811035918792296
1998-05-02,4.3,7.7,0.6,3.193336803748048
1998-05-03,0.5,10.3,0.2,3.0808953669963564
1998-05-04,0.6,8.4,1.8,3.193336803748048
1998-05-05,0.0,8.1,-0.6,3.013430504945341
1998-05-06,0.3,7.3,1.3,2.968453930244664
1998-05-07,0.0,13.5,0.2,3.0584070796460177
1998-05-08,0.0,16.8,2.9,3.8230088495575223
1998-05-09,0.0,16.5,4.2,4.632587194169703
1998-05-10,0.0,18.9,3.8,5.532118688183238
1998-05-11,0.0,19.6,5.3,6.499115044247787
1998-05-12,0.0,19.9,5.9,7.533576262363352
1998-05-13,4.0,19.4,7.3,8.523060905778241
1998-05-14,2.8,17.5,5.3,8.792920353982302
1998-05-15,0.0,16.2,3.9,7.758459135866737
1998-05-16,0.0,13.6,2.5,6.813951067152525
1998-05-17,0.0,10.7,0.7,5.599583550234254
1998-05-18,0.0,11.2,-0.8,4.655075481520042
1998-05-19,0.0,13.4,0.8,4.385216033315982
1998-05-20,0.0,14.0,2.5,4.340239458615305
1998-05-21,9.9,13.2,3.0,4.340239458615305
1998-05-22,0.0,8.9,4.1,4.587610619469026
1998-05-23,0.0,10.8,2.2,4.092868297761583
1998-05-24,5.8,9.8,1.2,4.002915148360229
1998-05-25,0.1,9.3,1.2,3.5756376887038
1998-05-26,2.9,12.2,2.8,3.4631962519521085
1998-05-27,1.2,11.8,3.8,3.6431025507548154
1998-05-28,9.8,11.9,4.7,3.8904737116085375
1998-05-29,4.7,11.1,4.0,4.7225403435710565
1998-05-30,8.3,14.3,3.7,4.3627277459656435
1998-05-31,7.0,12.3,3.9,5.014888079125456
1998-06-01,0.0,14.1,1.9,5.172306090577824
1998-06-02,10.6,17.4,7.1,5.464653826132223
1998-06-03,9.7,14.3,7.4,9.557522123893804
1998-06-04,0.4,18.3,7.9,9.782404997397188
1998-06-05,0.0,20.9,9.1,10.816866215512755
1998-06-06,14.9,20.4,9.2,11.244143675169184
1998-06-07,29.6,13.8,5.8,16.663820926600728
1998-06-08,0.0,13.1,5.1,14.122644456012495
1998-06-09,0.0,16.9,5.0,8.65799062988027
1998-06-10,33.0,14.5,5.9,10.7269130661114
1998-06-11,34.8,7.1,0.5,12.368558042686102
1998-06-12,13.4,2.8,-1.1,9.60249869859448
1998-06-13,0.0,8.4,-2.9,7.556064549713691
1998-06-14,4.1,9.7,1.7,6.544091618948464
1998-06-15,5.6,9.0,2.7,6.926392503904217
1998-06-16,2.0,9.1,2.9,6.161790733992713
1998-06-17,0.0,10.9,1.7,5.532118688183238
1998-06-18,0.0,12.4,2.4,5.082352941176471
1998-06-19,0.0,17.4,4.0,5.5096304008329
1998-06-20,0.0,21.1,8.5,7.196251952108277
1998-06-21,0.0,24.0,10.9,8.320666319625195
1998-06-22,6.3,18.5,10.3,9.535033836543468
1998-06-23,0.0,17.6,9.4,9.512545549193128
1998-06-24,0.0,18.7,8.5,8.68047891723061
1998-06-25,3.5,20.0,9.5,8.770432066631964
1998-06-26,22.7,16.3,9.8,9.962311296199896
1998-06-27,4.2,17.0,9.4,13.178136387298283
1998-06-28,0.1,14.1,9.6,11.446538261322228
1998-06-29,0.0,18.1,9.7,9.939823008849558
1998-06-30,0.0,16.8,8.3,9.422592399791776
1998-07-01,20.4,19.3,9.3,9.332639250390423
1998-07-02,14.3,14.6,9.0,12.908276939094222
1998-07-03,19.4,12.9,6.5,15.741801145236856
1998-07-04,0.0,15.0,5.4,11.379073399271213
1998-07-05,0.0,15.6,6.8,8.702967204580947
1998-07-06,0.0,18.7,7.3,8.320666319625195
1998-07-07,32.2,13.8,5.8,10.232170744403957
1998-07-08,2.5,8.4,3.2,10.119729307652266
1998-07-09,0.9,10.8,1.9,6.026861009890682
1998-07-10,0.0,15.1,6.9,6.319208745445081
1998-07-11,0.0,16.5,8.2,7.1512753774076
1998-07-12,0.0,20.0,8.5,8.073295158771474
1998-07-13,25.9,18.8,7.1,10.232170744403957
1998-07-14,0.0,12.9,5.8,12.031233732431026
1998-07-15,0.0,13.2,5.2,7.646017699115045
1998-07-16,0.4,11.7,4.3,5.824466423737636
1998-07-17,0.0,17.3,6.4,6.768974492451848
1998-07-18,0.0,19.5,7.6,8.073295158771474
1998-07-19,0.3,21.2,9.6,9.242686100989069
1998-07-20,1.4,22.8,11.8,11.626444560124936
1998-07-21,0.6,20.6,10.4,12.031233732431026
1998-07-22,2.7,17.6,11.5,10.524518479958354
1998-07-23,1.9,22.5,10.3,10.164705882352942
1998-07-24,0.0,18.5,11.6,10.502030192608018
1998-07-25,0.0,16.3,9.7,9.62498698594482
1998-07-26,0.1,20.9,9.0,9.017803227485684
1998-07-27,12.5,13.4,9.0,9.512545549193128
1998-07-28,0.6,13.0,7.8,10.07475273295159
1998-07-29,0.0,17.3,6.7,8.298178032274857
1998-07-30,0.4,20.6,8.5,8.972826652785008
1998-07-31,2.5,13.5,9.8,8.95033836543467
1998-08-01,5.3,16.4,9.4,9.490057261842791
1998-08-02,7.5,13.1,8.4,9.107756376887039
1998-08-03,0.0,14.6,7.8,9.580010411244144
1998-08-04,2.0,16.4,10.1,10.164705882352942
1998-08-05,0.0,18.2,8.6,9.647475273295159
1998-08-06,0.0,19.7,8.8,8.095783446121812
1998-08-07,0.0,21.8,9.8,7.646017699115045
1998-08-08,0.0,23.4,11.0,8.65799062988027
1998-08-09,0.0,25.6,12.1,10.659448204060386
1998-08-10,0.0,25.0,13.1,10.771889640812079
1998-08-11,0.0,24.8,12.7,11.873815720978657
1998-08-12,0.8,24.7,11.7,11.064237376366476
1998-08-13,2.8,18.3,10.7,9.175221238938052
1998-08-14,0.0,19.7,10.3,8.613014055179594
1998-08-15,0.0,21.2,9.3,9.017803227485684
1998-08-16,5.1,20.9,9.7,8.65799062988027
1998-08-17,9.2,20.9,9.5,8.54554919312858
1998-08-18,4.0,16.5,9.4,7.825923997917751
1998-08-19,0.0,18.1,9.9,8.095783446121812
1998-08-20,0.1,18.3,8.0,7.601041124414366
1998-08-21,18.6,14.0,8.4,8.500572618427903
1998-08-22,18.9,13.6,9.0,14.684851639770953
1998-08-23,0.3,16.5,7.9,20.486829776158253
1998-08-24,15.6,11.0,3.6,13.178136387298283
1998-08-25,0.0,14.0,3.7,9.557522123893804
1998-08-26,0.0,16.5,5.1,7.263716814159291
1998-08-27,11.5,12.3,3.5,6.34169703279542
1998-08-28,0.0,10.7,2.5,5.599583550234254
1998-08-29,0.0,10.7,2.8,4.40770432066632
1998-08-30,0.0,11.9,2.2,4.047891723060906
1998-08-31,0.0,15.1,3.2,4.205309734513275
